year,date,WLN,method,clitellata_hirudinida,insecta_ephemeroptera,insecta_odonata,insecta_hemiptera,insecta_coleoptera,insecta_diptera,insecta_trichoptera,gastropoda_basommatophora,crustacea,mollusca
2007,5/20/07,AV-4,DN,2,0,3,0,0,0,0,3,1,1
2007,5/20/07,AV-4,BT1,0,0,0,0,0,0,0,0,0,0
2007,5/20/07,AV-4,BT2,0,0,0,0,0,0,0,0,0,0
2007,5/20/07,AV-4,BT3,0,0,0,0,0,0,0,0,0,0
2007,5/22/07,AV-9,DN,2,2,2,0,0,2,0,3,1,1
2007,5/22/07,AV-9,BT1,0,1,0,5,37,1,0,2,0,0
2007,5/22/07,AV-9,BT2,0,0,0,0,0,0,0,0,0,0
2007,5/22/07,AV-9,BT3,0,0,0,0,0,0,0,0,0,0
2007,5/22/07,AV-10,DN,0,0,0,0,0,0,0,0,0,0
2007,5/22/07,AV-10,BT1,0,0,0,3,3,0,0,0,0,0
2007,5/22/07,AV-10,BT2,0,0,0,0,0,0,0,0,0,0
2007,5/22/07,AV-10,BT3,0,0,0,0,0,0,0,0,0,0
2007,5/22/07,AV-12,DN,2,0,1,10,2,1,0,2,0,0
2007,5/22/07,AV-12,BT1,0,0,0,0,0,0,0,2,0,0
2007,5/22/07,AV-12,BT2,0,0,0,0,0,0,0,0,0,0
2007,5/22/07,AV-12,BT3,0,0,0,0,0,0,0,0,0,0
2007,5/22/07,L-7,DN,0,0,0,0,0,0,0,4,0,0
2007,5/22/07,L-7,BT1,0,0,0,0,1,0,0,1,0,0
2007,5/22/07,L-7,BT2,0,0,0,0,0,0,0,0,0,0
2007,5/22/07,L-7,BT3,0,0,0,0,0,0,0,0,0,0
2007,5/29/07,H-30,DN,1,0,0,0,0,2,0,13,2,0
2007,5/29/07,H-30,BT1,2,0,0,4,10,0,0,0,2,0
2007,5/29/07,H-30,BT2,0,0,0,5,11,2,0,1,2,0
2007,5/29/07,H-30,BT3,1,0,0,3,14,1,0,1,1,0
2007,6/1/07,B-1,DN,2,0,3,0,0,2,1,3,1,1
2007,6/1/07,B-1,BT1,2,0,1,117,29,2,2,2,0,0
2007,6/1/07,B-1,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/1/07,B-1,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/2/07,AV-9,DN,1,1,2,0,0,3,1,2,1,0
2007,6/2/07,AV-9,BT1,0,1,2,60,110,1,1,0,0,0
2007,6/2/07,AV-9,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/2/07,AV-9,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/2/07,L-8,DN,0,1,3,0,0,1,0,4,2,1
2007,6/2/07,L-8,BT1,1,1,2,6,12,1,2,2,1,0
2007,6/2/07,L-8,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/2/07,L-8,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/2/07,L-7,DN,1,0,2,0,0,1,0,2,1,1
2007,6/2/07,L-7,BT1,1,0,0,0,0,1,0,1,1,1
2007,6/2/07,L-7,BT2,1,0,0,3,44,2,0,3,0,0
2007,6/2/07,L-7,BT3,0,0,0,10,56,0,0,0,0,0
2007,6/4/07,MH-2,DN,4,0,0,0,0,2,2,3,1,1
2007,6/4/07,MH-2,BT1,2,0,0,125,10,0,2,1,1,0
2007,6/4/07,MH-2,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/4/07,MH-2,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/5/07,R-1,DN,1,0,0,0,0,0,0,0,0,0
2007,6/5/07,R-1,BT1,0,0,0,38,6,0,0,0,0,0
2007,6/5/07,R-1,BT2,0,0,0,20,3,0,0,0,0,0
2007,6/5/07,R-1,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/6/07,H-4,DN,1,5,1,0,0,1,0,3,1,0
2007,6/6/07,H-4,BT1,0,0,0,1,5,1,0,0,1,0
2007,6/6/07,H-4,BT2,0,0,0,2,0,0,0,0,0,0
2007,6/6/07,H-4,BT3,0,0,0,1,1,0,0,0,0,0
2007,6/10/07,R-17,DN,0,0,0,0,0,0,0,0,0,0
2007,6/10/07,R-17,BT1,0,0,0,8,3,0,0,0,0,0
2007,6/10/07,R-17,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/10/07,R-17,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/12/07,H-6,DN,0,0,0,0,0,2,0,1,1,0
2007,6/12/07,H-6,BT1,1,0,0,0,1,1,0,0,0,0
2007,6/12/07,H-6,BT2,1,0,0,0,1,1,0,0,0,0
2007,6/12/07,H-6,BT3,1,1,0,4,0,1,1,1,1,0
2007,6/13/07,E-10,DN,1,0,2,1,0,0,0,2,1,0
2007,6/13/07,E-10,BT1,0,0,0,0,0,0,0,0,0,0
2007,6/13/07,E-10,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/13/07,E-10,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/13/07,E-7,DN,2,2,2,0,0,2,0,4,1,0
2007,6/13/07,E-7,BT1,1,0,1,3,6,0,0,1,0,0
2007,6/13/07,E-7,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/13/07,E-7,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/13/07,WSP-2,DN,1,1,0,0,0,2,1,4,1,0
2007,6/13/07,WSP-2,BT1,0,1,1,6,5,1,0,1,1,0
2007,6/13/07,WSP-2,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/13/07,WSP-2,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/16/07,B-6,DN,0,0,5,0,0,1,1,1,0,0
2007,6/16/07,B-6,BT1,2,0,3,5,26,2,0,1,0,0
2007,6/16/07,B-6,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/16/07,B-6,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/16/07,L-9,DN,0,1,0,0,0,2,1,0,1,0
2007,6/16/07,L-9,BT1,0,0,0,1,0,1,0,0,0,0
2007,6/16/07,L-9,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/16/07,L-9,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/17/07,R-10,DN,2,0,3,0,0,0,0,0,0,0
2007,6/17/07,R-10,BT1,2,0,0,2,7,0,0,0,0,0
2007,6/17/07,R-10,BT2,0,0,4,8,54,0,0,0,0,0
2007,6/17/07,R-10,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/18/07,R-15,DN,0,0,0,0,0,0,0,1,0,0
2007,6/18/07,R-15,BT1,0,0,0,34,0,0,0,0,0,0
2007,6/18/07,R-15,BT2,0,0,0,32,8,0,0,0,0,0
2007,6/18/07,R-15,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/19/07,F-3,DN,0,1,1,0,0,0,0,0,0,0
2007,6/19/07,F-3,BT1,0,0,0,1,1,1,0,0,0,0
